"Exe","Case","Click","ClickDescription","ClickMode","ClientClickX","ClientClickY","ScreenClickX","ScreenClickY","ClientWidth","ClientHeight","RenderScale","RenderX","RenderY","CaptureWidth","CaptureHeight","Before","After","BeforeHash","AfterHash","ChangedPercent","ExitedAfterClick","ExitCode","Passed","Error"
"C:\Clash\clash95_hddisplay_absinput.exe","clash95_hddisplay_absinput-native-exit","native-exit","old 640x480 Exit button center","SendInput","240","225","1441","856","3840","2160","3","720","180","2400","1800","C:\Users\andrz\OneDrive\Pulpit\git\clash-hd\captures\clicktest-20260422-121556\clash95_hddisplay_absinput-native-exit\before.png","C:\Users\andrz\OneDrive\Pulpit\git\clash-hd\captures\clicktest-20260422-121556\clash95_hddisplay_absinput-native-exit\after.png","3DE53683CE4A53B5A77680FC492CD5E93D05D6A54E01A2108BE37CE5485817C8","FB9EBAF36381B4C3FD31272A3C2041827B7CB08F87337A33593D1DB444508992","29.016","False",,"False",
"C:\Clash\clash95_hddisplay_absinput.exe","clash95_hddisplay_absinput-centered-exit","centered-exit","native Exit plus 80,60 center offset","SendInput","320","285","1681","1036","3840","2160","3","720","180","2400","1800","C:\Users\andrz\OneDrive\Pulpit\git\clash-hd\captures\clicktest-20260422-121556\clash95_hddisplay_absinput-centered-exit\before.png","C:\Users\andrz\OneDrive\Pulpit\git\clash-hd\captures\clicktest-20260422-121556\clash95_hddisplay_absinput-centered-exit\after.png","829041AAAE866B79A688FDE6E7023746EA416E7FBBA34B0A111BD18E497379FA","FB9EBAF36381B4C3FD31272A3C2041827B7CB08F87337A33593D1DB444508992","0.127","False",,"False",
